loc_id	plz	lon	lat	name
20446	23898	10.52954	53.6908	Lüchow bei Sandesneben
20473	21483	10.54896	53.43527	Lütau
20737	23909	10.8024	53.71745	Mechow bei Ratzeburg
20999	21493	10.46574	53.56019	Möhnsen
21009	23879	10.69269	53.63001	Mölln, Kreis Herzogtum Lauenburg
21150	21493	10.4883	53.59609	Mühlenrade
21208	21516	10.5644	53.49243	Müssen, Kreis Herzogtum Lauenburg
21230	23911	10.88557	53.68562	Mustin bei Ratzeburg
21723	23919	10.62614	53.70231	Niendorf bei Berkenthin
21725	23881	10.61105	53.58849	Niendorf / Stecknitz
21847	23896	10.57781	53.65911	Nusse
22306	23896	10.61828	53.66324	Panten
22543	23911	10.72873	53.75032	Pogeez
22545	23896	10.57935	53.6428	Poggensee bei Nusse
22835	23909	10.7596	53.69955	Ratzeburg
23161	23896	10.56713	53.66339	Ritzerau
23222	23909	10.76928	53.71079	Römnitz
23275	23919	10.62894	53.75363	Rondeshagen
23289	21514	10.62703	53.5325	Roseburg
23479	21493	10.53289	53.52475	Sahms
23485	23911	10.82756	53.65699	Salem bei Ratzeburg
23516	23898	10.49639	53.68798	Sandesneben
23710	23847	10.46135	53.70783	Schiphorst
23800	23911	10.7579422973871	53.6623048649761	Schmilau
23817	21481	10.50021	53.38511	Schnakenbek
23857	22929	10.42929	53.68176	Schönberg (Kreis Herzogtum Lauenburg)
23958	21493	10.54867	53.58443	Schretstaken
23971	23847	10.47186	53.76347	Schürensöhlen
23978	21516	10.55952	53.47398	Schulendorf, Lauenburg
24040	21493	10.47992	53.50177	Schwarzenbek
24117	23883	10.8665	53.61925	Seedorf, Kreis Herzogtum Lauenburg
24240	23847	10.52843	53.74982	Siebenbäumen
24241	21514	10.61771	53.51139	Siebeneichen, Kreis Herzogtum Lauenburg
24262	23847	10.60045	53.73515	Sierksrade
24314	23898	10.50928	53.66528	Sirksfelde
24566	23847	10.48532	53.72058	Steinhorst, Kreis Herzogtum Lauenburg
24598	23883	10.81868	53.62066	Sterley
24702	23847	10.42974	53.7336	Stubben bei Bad Oldesloe
24806	21493	10.57174	53.57464	Talkau
25042	21516	10.61571	53.56356	Tramm, Kreis Herzogtum Lauenburg
25608	23896	10.5758	53.63081	Walksfelde
25669	21483	10.55031	53.45461	Wangelau
25952	21465	10.2520558834076	53.4910507255367	Wentorf bei Hamburg
25951	23898	10.46705	53.68311	Wentorf (Amt Sandesneben)
26119	21502	10.451459	53.442401	Wiershop
26333	21514	10.60708	53.45312	Witzeeze
26372	21521	10.2784	53.51973	Wohltorf
26426	21516	10.63904	53.57811	Woltersdorf, Kreis Herzogtum Lauenburg
26443	21502	10.41124	53.46975	Worth bei Geesthacht
26625	23911	10.80862	53.69116	Ziethen bei Ratzeburg
13379	25917	9.02637110948	54.789255246	Achtrup
13438	25853	9.06629189992491	54.5601031015988	Ahrenshöft
13440	25885	9.20695471762847	54.5312121028596	Ahrenviöl
13441	25885	9.27625897525977	54.5336026278284	Ahrenviölfeld
13498	25938	8.50931243002416	54.7088051645502	Alkersum
13517	25821	9.01391118764879	54.5823747614052	Almdorf
13729	25860	9.08203914905135	54.5376441888977	Arlewatt
13836	25927	8.81094662249363	54.8998206003509	Aventoft
14101	25842	8.94391626119615	54.7030181062223	Bargum
14215	25850	9.22293841838838	54.5650983219065	Behrendorf bei Husum
14720	25853	9.04379300773145	54.5812097027101	Bohmstedt
14749	25850	9.26667653024198	54.5565195722906	Bondelum
14767	25852	8.93233393473619	54.6328515070567	Bordelum
14774	25938	8.45862859543	54.7023309736	Borgsum
14812	25899	8.8613271188	54.8241884491	Bosbüll
14835	25923	8.8904983834	54.8356161959	Braderup bei Niebüll
14849	25926	9.08700937628744	54.8401580717571	Bramstedtlund
14888	25821	8.97173076868058	54.6172170716186	Bredstedt
14935	25821	8.98341648280622	54.6034115885696	Breklum
15378	25899	8.70576178431	54.7285687938	Dagebüll
15789	25878	9.15708	54.35561	Drage, Nordfriesland
15823	25853	9.03692722320558	54.6050071281228	Drelsdorf
15886	25938	8.4253262883	54.7314916852	Dunsum
16108	25845	8.87977814079	54.5100442584	Elisabeth-Sophien-Koog
16125	25923	8.95747905374	54.8887762811	Ellhöft
16665	25876	9.24855873132292	54.3932918586437	Fresendelf
16717	25840	9.0913538370846	54.3750907340393	Friedrichstadt an der Eider
16724	25924	8.62504290342	54.8628104654	Friedrich-Wilhelm-Lübke-Koog
19313	25836	8.77934989674094	54.3186023078094	Garding, Kirchspiel
16832	25836	8.78681403739442	54.3284176784701	Garding
17190	25862	9.14962962269784	54.6811116925187	Goldebek, Nordfriesland
17191	25862	9.10900153219701	54.6786220371778	Goldelund
17387	25869	8.72548138499	54.6331128925	Gröde, Hallig
17612	25836	8.75887860698703	54.3010757049099	Grothusenkoog
17942	25855	9.18273277580739	54.5917227820248	Haselund
17972	25856	9.02176119530741	54.5312215281043	Hattstedt
17973	25856	8.97970174593919	54.5436255946865	Hattstedtermarsch
18433	25858	9.05858270823957	54.6420466057864	Högel
18453	25997	8.28744331058	54.7573271288	Hörnum (Sylt)
18595	25923	8.86064539706	54.8312104194	Holm bei Süderlügum
18639	25859	8.550049	54.56597	Hooge, Hallig
